user_name,from_key,to_key,flight_time,dwell_time
sreerag,u,u,,96.0
sreerag,u, ,182.0,
sreerag, , ,,93.0
sreerag, ,c,759.0,
sreerag, ,a,915.0,
sreerag,c,c,,166.0
sreerag,c,n,114.0,
sreerag,a,a,,161.0
sreerag,n,n,,88.0
sreerag,n, ,140.0,
sreerag, , ,,86.0
sreerag, ,e,668.0,
sreerag,e,e,,97.0
sreerag,e,v,142.0,
sreerag,v,v,,68.0
sreerag,v,e,19.0,
sreerag,e,e,,102.0
sreerag,e,m,73.0,
sreerag,m,m,,61.0
sreerag,m,Backspace,628.0,
sreerag,Backspace,Backspace,,123.0
sreerag,Backspace,n,585.0,
sreerag,n,n,,75.0
sreerag,n, ,125.0,
sreerag, , ,,95.0
sreerag, ,w,574.0,
sreerag,w,w,,137.0
sreerag,w,o,76.0,
sreerag,o,o,,140.0
sreerag,o,r,170.0,
sreerag,r,r,,127.0
sreerag,r,k,363.0,
sreerag,k,k,,108.0
sreerag,k, ,185.0,
sreerag, , ,,99.0
sreerag, ,t,744.0,
sreerag,t,t,,126.0
sreerag,t,h,40.0,
sreerag,h,h,,69.0
sreerag,h,r,201.0,
sreerag,r,r,,150.0
sreerag,r,o,197.0,
sreerag,o,o,,169.0
sreerag,o,u,109.0,
sreerag,u,u,,104.0
sreerag,u,g,222.0,
sreerag,g,g,,70.0
sreerag,g,h,88.0,
sreerag,h,h,,89.0
sreerag,h, ,163.0,
sreerag, , ,,88.0
sreerag, ,t,604.0,
sreerag,t,t,,116.0
sreerag,t,h,42.0,
sreerag,h,h,,128.0
sreerag,h,i,44.0,
sreerag,i,i,,167.0
sreerag,i,s,4.0,
sreerag,i, ,135.0,
sreerag,s,s,,150.0
sreerag, , ,,104.0
sreerag, ,s,124.0,
sreerag,s,s,,96.0
sreerag,s,e,110.0,
sreerag,e,e,,103.0
sreerag,e,c,139.0,
sreerag,c,c,,122.0
sreerag,c,t,199.0,
sreerag,t,t,,155.0
sreerag,t,i,146.0,
sreerag,i,i,,162.0
sreerag,i,o,12.0,
sreerag,o,o,,134.0
sreerag,o,n,117.0,
sreerag,n,n,,82.0
sreerag,n, ,145.0,
sreerag, , ,,83.0
sreerag, ,m,672.0,
sreerag,m,m,,113.0
sreerag,m,u,144.0,
sreerag,u,u,,111.0
sreerag,u,l,189.0,
sreerag,l,l,,80.0
sreerag,l,t,680.0,
sreerag,t,t,,96.0
sreerag,t,i,136.0,
sreerag,i,i,,135.0
sreerag,i,p,73.0,
sreerag,p,p,,138.0
sreerag,p,l,93.0,
sreerag,l,l,,142.0
sreerag,l,e,86.0,
sreerag,e,e,,118.0
sreerag,e, ,37.0,
sreerag, , ,,94.0
sreerag, ,t,1595.0,
sreerag,t,t,,129.0
sreerag,t,i,296.0,
sreerag,i,i,,140.0
sreerag,i,m,167.0,
sreerag,m,m,,118.0
sreerag,m,e,91.0,
sreerag,e,e,,91.0
sreerag,e,s,771.0,
sreerag,s,s,,160.0
sreerag,s, ,2.0,
sreerag, , ,,93.0
sreerag, ,a,924.0,
sreerag,a,a,,125.0
sreerag,a,n,3.0,
sreerag,n,n,,102.0
sreerag,n,d,60.0,
sreerag,d,d,,133.0
sreerag,d, ,90.0,
sreerag, , ,,85.0
sreerag, ,t,730.0,
sreerag,t,t,,67.0
sreerag,t,h,149.0,
sreerag,h,h,,43.0
sreerag,h,e,22.0,
sreerag,e,e,,173.0
sreerag,e,n,65.0,
sreerag,n,n,,84.0
sreerag,n, ,153.0,
sreerag, , ,,98.0
sreerag, ,t,565.0,
sreerag,t,t,,96.0
sreerag,t,r,28.0,
sreerag,r,r,,119.0
sreerag,r,a,252.0,
sreerag,a,a,,111.0
sreerag,a,c,120.0,
sreerag,c,c,,120.0
sreerag,c,k,260.0,
sreerag,k,k,,90.0
sreerag,k, ,128.0,
sreerag, , ,,83.0
sreerag, ,y,916.0,
sreerag,y,y,,98.0
sreerag,y,o,81.0,
sreerag,o,o,,149.0
sreerag,o,u,57.0,
sreerag,u,u,,93.0
sreerag,u,r,209.0,
sreerag,r,r,,108.0
sreerag,r, ,17.0,
sreerag, , ,,91.0
sreerag, ,p,974.0,
sreerag,p,p,,103.0
sreerag,p,r,295.0,
sreerag,r,r,,112.0
sreerag,r,o,46.0,
sreerag,o,o,,94.0
sreerag,o,g,455.0,
sreerag,g,g,,157.0
sreerag,g,r,38.0,
sreerag,r,r,,172.0
sreerag,r,e,87.0,
sreerag,e,e,,153.0
sreerag,e,s,896.0,
sreerag,s,s,,107.0
sreerag,s,s,77.0,
sreerag,s,s,,103.0
sreerag,s,.,282.0,
sreerag,.,.,,52.0
sreerag,Shift,Shift,,722.0
sreerag,a, ,128.0,
sreerag, , ,,93.0
sreerag, ,g,1486.0,
sreerag,g,g,,99.0
sreerag,g,o,62.0,
sreerag,o,o,,70.0
sreerag,o,o,61.0,
sreerag,o,o,,92.0
sreerag,o, ,220.0,
sreerag, , ,,13.0
sreerag, ,Backspace,601.0,
sreerag,Backspace,Backspace,,78.0
sreerag,Backspace,d,517.0,
sreerag,d,d,,138.0
sreerag,d,n,8.0,
sreerag,d, ,9.0,
sreerag,n,n,,44.0
sreerag, , ,,56.0
sreerag, ,Backspace,1161.0,
sreerag,Backspace,Backspace,,97.0
sreerag,Backspace,Backspace,1152.0,
sreerag,Backspace,Backspace,,81.0
sreerag,Backspace, ,169.0,
sreerag, , ,,101.0
sreerag, ,w,129.0,
sreerag,w,w,,109.0
sreerag,w,a,105.0,
sreerag,a,a,,147.0
sreerag,a,y,49.0,
sreerag,y,y,,82.0
sreerag,y, ,146.0,
sreerag, , ,,92.0
sreerag, ,t,718.0,
sreerag,t,t,,102.0
sreerag,t,o,129.0,
sreerag,o,o,,99.0
sreerag,o, ,106.0,
sreerag, , ,,111.0
sreerag, ,i,119.0,
sreerag,i,i,,118.0
sreerag,i,n,43.0,
sreerag,n,n,,109.0
sreerag,n,c,267.0,
sreerag,c,c,,128.0
sreerag,c,r,141.0,
sreerag,c,e,281.0,
sreerag,r,r,,150.0
sreerag,e,e,,121.0
sreerag,e,a,473.0,
sreerag,a,a,,110.0
sreerag,a,s,121.0,
sreerag,s,s,,99.0
sreerag,s,e,128.0,
sreerag,e,e,,123.0
sreerag,e, ,102.0,
sreerag, , ,,99.0
sreerag, ,y,677.0,
sreerag,y,y,,98.0
sreerag,y,o,184.0,
sreerag,o,o,,137.0
sreerag,o,u,89.0,
sreerag,u,u,,101.0
sreerag,u,r,231.0,
sreerag,r,r,,90.0
sreerag,r, ,75.0,
sreerag, , ,,100.0
sreerag, ,t,3712.0,
sreerag,t,t,,110.0
sreerag,t,y,3.0,
sreerag,y,y,,98.0
sreerag,y,p,984.0,
sreerag,p,p,,116.0
sreerag,p,i,92.0,
sreerag,i,i,,79.0
sreerag,i,n,189.0,
sreerag,n,n,,76.0
sreerag,n,f,188.0,
sreerag,f,f,,52.0
sreerag,f,Backspace,381.0,
sreerag,Backspace,Backspace,,110.0
sreerag,Backspace,g,3.0,
sreerag,g,g,,76.0
sreerag,g, ,90.0,
sreerag, , ,,97.0
sreerag, ,s,453.0,
sreerag,s,s,,126.0
sreerag,s,o,35.0,
sreerag,o,o,,79.0
sreerag,o,Backspace,419.0,
sreerag,Backspace,Backspace,,127.0
sreerag,Backspace,p,389.0,
sreerag,p,p,,68.0
sreerag,p,e,78.0,
sreerag,e,e,,63.0
sreerag,e,e,91.0,
sreerag,e,e,,89.0
sreerag,e,d,134.0,
sreerag,d,d,,81.0
sreerag,d, ,62.0,
sreerag, , ,,77.0
sreerag, ,i,719.0,
sreerag,i,i,,96.0
sreerag,i,s,29.0,
sreerag,s,s,,113.0
sreerag,s, ,58.0,
sreerag, , ,,78.0
sreerag, ,t,138.0,
sreerag,t,t,,125.0
sreerag,t,o,58.0,
sreerag,o,o,,97.0
sreerag,o, ,176.0,
sreerag, , ,,90.0
sreerag, ,t,697.0,
sreerag,t,t,,82.0
sreerag,t,y,101.0,
sreerag,y,y,,77.0
sreerag,y,p,85.0,
sreerag,p,p,,84.0
sreerag,p,e,190.0,
sreerag,e,e,,95.0
sreerag,e, ,428.0,
sreerag, , ,,98.0
sreerag, ,e,402.0,
sreerag,e,e,,81.0
sreerag,e,a,169.0,
sreerag,a,a,,99.0
sreerag,a,s,108.0,
sreerag,a,w,115.0,
sreerag,w,w,,53.0
sreerag,s,s,,79.0
sreerag,s,Backspace,15371.0,
sreerag,Backspace,Backspace,,94.0
sreerag,Backspace,y,1095.0,
sreerag,y,y,,58.0
sreerag,y, ,202.0,
sreerag, , ,,83.0
sreerag, ,s,801.0,
sreerag,s,s,,61.0
sreerag,s,e,131.0,
sreerag,e,e,,123.0
sreerag,e,n,60.0,
sreerag,n,n,,97.0
sreerag,n,t,239.0,
sreerag,t,t,,98.0
sreerag,t,e,39.0,
sreerag,e,e,,83.0
sreerag,e,n,172.0,
sreerag,n,n,,102.0
sreerag,n,c,190.0,
sreerag,c,c,,77.0
sreerag,c,e,68.0,
sreerag,e,e,,86.0
sreerag,e,s,204.0,
sreerag,s,s,,144.0
sreerag,s, ,283.0,
sreerag, , ,,107.0
sreerag, ,o,485.0,
sreerag,o,o,,141.0
sreerag,o,v,253.0,
sreerag,v,v,,89.0
sreerag,v,e,129.0,
sreerag,e,e,,144.0
sreerag,e,r,7.0,
sreerag,r,r,,104.0
sreerag,r, ,32.0,
sreerag, , ,,103.0
sreerag, ,a,350.0,
sreerag,a,a,,116.0
sreerag,a,n,60.0,
sreerag,n,n,,83.0
sreerag,n,d,72.0,
sreerag,d,d,,103.0
sreerag,d, ,46.0,
sreerag, , ,,76.0
sreerag, ,o,315.0,
sreerag,o,o,,109.0
sreerag,o,v,191.0,
sreerag,v,v,,84.0
sreerag,v,e,39.0,
sreerag,e,e,,85.0
sreerag,e,r,108.0,
sreerag,r,r,,68.0
sreerag,r,.,750.0,
sreerag,.,.,,80.0
sreerag,., ,139.0,
sreerag, , ,,78.0
sreerag, ,Shift,828.0,
sreerag, ,T,1362.0,
sreerag,T,T,,79.0
sreerag,Shift,Shift,,621.0
sreerag,Shift,h,153.0,
sreerag,h,h,,97.0
sreerag,h,a,37.0,
sreerag,a,a,,149.0
sreerag,a,t,5.0,
sreerag,t,t,,72.0
sreerag,t,w,12812.0,
sreerag,w,w,,137.0
sreerag,w,i,146.0,
sreerag,i,i,,79.0
sreerag,i,l,171.0,
sreerag,l,l,,28.0
sreerag,l,l,118.0,
sreerag,l,l,,77.0
sreerag,l,Backspace,695.0,
sreerag,Backspace,Backspace,,101.0
sreerag,Backspace,Backspace,81.0,
sreerag,Backspace,Backspace,,75.0
sreerag,Backspace,Backspace,96.0,
sreerag,Backspace,Backspace,,78.0
sreerag,Backspace,Backspace,288.0,
sreerag,Backspace,Backspace,,90.0
sreerag,Backspace, ,71.0,
sreerag, , ,,80.0
sreerag, ,w,456.0,
sreerag,w,w,,92.0
sreerag,w,i,121.0,
sreerag,i,i,,76.0
sreerag,i,l,153.0,
sreerag,l,l,,66.0
sreerag,l,l,73.0,
sreerag,l,l,,63.0
sreerag,l, ,188.0,
sreerag, , ,,73.0
sreerag, ,h,1005.0,
sreerag,h,h,,64.0
sreerag,h,e,94.0,
sreerag,e,e,,97.0
sreerag,e,l,152.0,
sreerag,e,p,270.0,
sreerag,l,l,,130.0
sreerag,p,p,,146.0
sreerag,p, ,526.0,
sreerag, , ,,84.0
sreerag, ,y,651.0,
sreerag,y,y,,129.0
sreerag,y,o,60.0,
sreerag,o,o,,131.0
sreerag,o,u,103.0,
sreerag,u,u,,78.0
sreerag,u, ,178.0,
sreerag, , ,,92.0
sreerag, ,t,494.0,
sreerag,t,t,,96.0
sreerag,t,o,52.0,
sreerag,o,o,,100.0
sreerag,o, ,133.0,
sreerag, , ,,84.0
sreerag, ,t,1180.0,
sreerag,t,t,,111.0
sreerag,t,y,88.0,
sreerag,y,y,,86.0
sreerag,y,p,90.0,
sreerag,p,p,,106.0
sreerag,p,e,262.0,
sreerag,e,e,,114.0
sreerag,e, ,124.0,
sreerag, , ,,78.0
sreerag, ,s,1134.0,
sreerag,s,s,,154.0
sreerag,s,m,118.0,
sreerag,m,m,,89.0
sreerag,m,o,132.0,
sreerag,o,o,,88.0
sreerag,o,o,52.0,
sreerag,o,o,,88.0
sreerag,o,t,351.0,
sreerag,t,t,,84.0
sreerag,t,h,121.0,
sreerag,h,h,,96.0
sreerag,h,l,353.0,
sreerag,l,l,,117.0
sreerag,l,y,14.0,
sreerag,y,y,,131.0
sreerag,y, ,633.0,
sreerag, , ,,143.0
sreerag, ,w,942.0,
sreerag, ,i,1054.0,
sreerag,w,w,,133.0
sreerag,i,i,,117.0
sreerag,i,t,182.0,
sreerag,t,t,,108.0
sreerag,t,h,4.0,
sreerag,h,h,,73.0
sreerag,h,o,151.0,
sreerag,o,o,,199.0
sreerag,o,u,116.0,
sreerag,u,u,,97.0
sreerag,u,t,144.0,
sreerag,t,t,,106.0
sreerag,t, ,505.0,
sreerag, , ,,75.0
sreerag, ,p,1069.0,
sreerag,p,p,,112.0
sreerag,p,a,50.0,
sreerag,a,a,,148.0
sreerag,a,u,491.0,
sreerag,u,u,,103.0
sreerag,u,s,53.0,
sreerag,s,s,,145.0
sreerag,s,i,126.0,
sreerag,i,i,,110.0
sreerag,i,n,116.0,
sreerag,n,n,,100.0
sreerag,n,g,157.0,
sreerag,g,g,,95.0
sreerag,g,.,1937.0,
sreerag,.,.,,116.0
sreerag,., ,196.0,
sreerag, , ,,83.0
sreerag, ,Shift,166.0,
sreerag, ,T,366.0,
sreerag,T,T,,100.0
sreerag,Shift,Shift,,306.0
sreerag,Shift,r,66.0,
sreerag,r,r,,89.0
sreerag,r,y,294.0,
sreerag,y,y,,96.0
sreerag,y, ,273.0,
sreerag, , ,,99.0
sreerag, ,t,823.0,
sreerag, ,a,883.0,
sreerag,t,t,,72.0
sreerag,a,a,,151.0
sreerag,a,k,180.0,
sreerag,k,k,,111.0
sreerag,k,i,56.0,
sreerag,i,i,,127.0
sreerag,i,n,70.0,
sreerag,n,n,,111.0
sreerag,n,g,87.0,
sreerag,g,g,,98.0
sreerag,g, ,65.0,
sreerag, , ,,80.0
sreerag, ,q,400.0,
sreerag,q,q,,15.0
sreerag,q,a,209.0,
sreerag,a,a,,122.0
sreerag,a, ,19.0,
sreerag, , ,,100.0
sreerag, ,t,187.0,
sreerag,t,t,,119.0
sreerag,t,y,92.0,
sreerag,y,y,,78.0
sreerag,y,p,130.0,
sreerag,p,p,,156.0
sreerag,p,i,142.0,
sreerag,i,i,,84.0
sreerag,i,n,172.0,
sreerag,n,n,,69.0
sreerag,n,g,197.0,
sreerag,g,g,,77.0
sreerag,g, ,34.0,
sreerag, , ,,74.0
sreerag, ,Backspace,739.0,
sreerag,Backspace,Backspace,,92.0
sreerag,Backspace,Backspace,90.0,
sreerag,Backspace,Backspace,,73.0
sreerag,Backspace,Backspace,83.0,
sreerag,Backspace,Backspace,,67.0
sreerag,Backspace,g,1479.0,
sreerag,g,g,,97.0
sreerag,g, ,52.0,
sreerag, , ,,78.0
sreerag, ,Backspace,906.0,
sreerag,Backspace,Backspace,,81.0
sreerag,Backspace,Backspace,95.0,
sreerag,Backspace,Backspace,593.0,
sreerag,Backspace,Backspace,623.0,
sreerag,Backspace,Backspace,652.0,
sreerag,Backspace,Backspace,683.0,
sreerag,Backspace,Backspace,713.0,
sreerag,Backspace,Backspace,744.0,
sreerag,Backspace,Backspace,775.0,
sreerag,Backspace,Backspace,805.0,
sreerag,Backspace,Backspace,,12.0
sreerag,Backspace, ,790.0,
sreerag, , ,,95.0
sreerag, ,a,140.0,
sreerag,a,a,,141.0
sreerag,a, ,70.0,
sreerag, , ,,80.0
sreerag, ,t,399.0,
sreerag,t,t,,74.0
sreerag,t,y,832.0,
sreerag,y,y,,74.0
sreerag,y,p,406.0,
sreerag,p,p,,115.0
sreerag,p,i,147.0,
sreerag,i,i,,94.0
sreerag,i,n,269.0,
sreerag,n,n,,90.0
sreerag,n,g,137.0,
sreerag,g,g,,114.0
sreerag,g, ,6.0,
sreerag, , ,,84.0
sreerag, ,s,609.0,
sreerag,s,s,,92.0
sreerag,s,p,347.0,
sreerag,p,p,,94.0
sreerag,p,e,116.0,
sreerag,e,e,,84.0
sreerag,e,e,123.0,
sreerag,e,e,,83.0
sreerag,e,d,157.0,
sreerag,d,d,,126.0
sreerag,d, ,66.0,
sreerag, , ,,80.0
sreerag, ,t,716.0,
sreerag,t,t,,198.0
sreerag,t,e,86.0,
sreerag,e,e,,144.0
sreerag,e,s,106.0,
sreerag,s,s,,212.0
sreerag,s,t,2.0,
sreerag,t,t,,69.0
sreerag,t, ,563.0,
sreerag, , ,,80.0
sreerag, ,b,643.0,
sreerag,b,b,,82.0
sreerag,b,e,128.0,
sreerag,e,e,,99.0
sreerag,e,f,225.0,
sreerag,f,f,,114.0
sreerag,f,o,314.0,
sreerag,o,o,,119.0
sreerag,o,r,124.0,
sreerag,o,e,219.0,
sreerag,r,r,,129.0
sreerag,e,e,,144.0
sreerag,e, ,56.0,
sreerag, , ,,55.0
sreerag, ,a,2180.0,
sreerag, ,n,2336.0,
sreerag,a,a,,168.0
sreerag,n,n,,93.0
sreerag,n,d,89.0,
sreerag,d,d,,111.0
sreerag,d, ,56.0,
sreerag, , ,,95.0
sreerag, ,a,986.0,
sreerag,a,a,,188.0
sreerag,a,f,73.0,
sreerag,f,f,,99.0
sreerag,f,t,169.0,
sreerag,t,t,,101.0
sreerag,t,e,4.0,
sreerag,e,e,,152.0
sreerag,e,r,78.0,
sreerag,r,r,,115.0
sreerag,r, ,20.0,
sreerag, , ,,86.0
sreerag, ,t,921.0,
sreerag,t,t,,118.0
sreerag,t,o,101.0,
sreerag,o,o,,104.0
sreerag,o, ,281.0,
sreerag, , ,,74.0
sreerag, ,s,105.0,
sreerag,s,s,,81.0
sreerag,s,e,161.0,
sreerag,e,e,,94.0
sreerag,e,e,104.0,
sreerag,e,e,,83.0
sreerag,e, ,173.0,
sreerag, , ,,75.0
sreerag, ,f,1061.0,
sreerag,f,f,,72.0
sreerag,f,o,141.0,
sreerag,o,o,,99.0
sreerag,o,r,161.0,
sreerag,r,r,,88.0
sreerag,r, ,41.0,
sreerag, , ,,85.0
sreerag, ,y,285.0,
sreerag,y,y,,106.0
sreerag,y,o,178.0,
sreerag,o,o,,140.0
sreerag,o,u,122.0,
sreerag,u,u,,102.0
sreerag,u,r,290.0,
sreerag,r,r,,106.0
sreerag,r,s,244.0,
sreerag,s,s,,106.0
sreerag,s,e,123.0,
sreerag,e,e,,120.0
sreerag,e,l,182.0,
sreerag,l,l,,72.0
sreerag,l,f,387.0,
sreerag,f,f,,147.0
sreerag,f,.,1406.0,
sreerag,.,.,,72.0
sreerag,., ,313.0,
sreerag, , ,,106.0
sreerag, ,Shift,5068.0,
sreerag, ,Y,5156.0,
sreerag,Shift,Shift,,177.0
sreerag,y,y,,9580.0
sreerag,y,o,277.0,
sreerag,o,o,,104.0
sreerag,o,u,991.0,
sreerag,u,u,,80.0
sreerag,u, ,172.0,
sreerag, , ,,104.0
sreerag, ,v,812.0,
sreerag,v,v,,62.0
sreerag,v,Backspace,477.0,
sreerag,Backspace,Backspace,,138.0
sreerag,Backspace,c,131.0,
sreerag,Backspace,a,249.0,
sreerag,c,c,,141.0
sreerag,a,a,,182.0
sreerag,a,n,114.0,
sreerag,n,n,,78.0
sreerag,n, ,124.0,
sreerag, , ,,97.0
sreerag, ,e,855.0,
sreerag,e,e,,127.0
sreerag,e,v,26.0,
sreerag,v,v,,84.0
sreerag,v,e,53.0,
sreerag,e,e,,136.0
sreerag,e,n,64.0,
sreerag,n,n,,88.0
sreerag,n, ,216.0,
sreerag, , ,,86.0
sreerag, ,w,649.0,
sreerag,w,w,,134.0
sreerag,w,o,73.0,
sreerag,o,o,,112.0
sreerag,o,r,187.0,
sreerag,r,r,,90.0
sreerag,r,k,76.0,
sreerag,k,k,,78.0
sreerag,k, ,216.0,
sreerag, , ,,86.0
sreerag, ,t,834.0,
sreerag,t,t,,107.0
sreerag,t,h,10.0,
sreerag,h,h,,84.0
sreerag,h,r,184.0,
sreerag,r,r,,136.0
sreerag,r,o,88.0,
sreerag,o,o,,132.0
sreerag,o,u,126.0,
sreerag,u,u,,89.0
sreerag,u,g,291.0,
sreerag,g,g,,65.0
sreerag,g,h,98.0,
sreerag,h,h,,73.0
sreerag,h, ,184.0,
sreerag, , ,,75.0
sreerag, ,t,622.0,
sreerag,t,t,,81.0
sreerag,t,h,134.0,
sreerag,h,h,,90.0
sreerag,h,i,142.0,
sreerag,i,i,,93.0
sreerag,i,s,43.0,
sreerag,s,s,,154.0
sreerag,s, ,12.0,
sreerag, , ,,81.0
sreerag, ,s,542.0,
sreerag,s,s,,84.0
sreerag,s,e,125.0,
sreerag,e,e,,100.0
sreerag,e,c,112.0,
sreerag,c,c,,73.0
sreerag,c,t,223.0,
sreerag,t,t,,143.0
sreerag,t,i,141.0,
sreerag,t,o,194.0,
sreerag,i,i,,107.0
sreerag,o,o,,173.0
sreerag,o,n,76.0,
sreerag,n,n,,99.0
sreerag,n, ,169.0,
sreerag, , ,,78.0
sreerag, ,m,622.0,
sreerag,m,m,,92.0
sreerag,m,u,170.0,
sreerag,u,u,,71.0
sreerag,u,l,177.0,
sreerag,l,l,,93.0
sreerag,l,t,299.0,
sreerag,t,t,,105.0
sreerag,t,i,124.0,
sreerag,i,i,,100.0
sreerag,i,p,65.0,
sreerag,p,p,,151.0
sreerag,p,l,53.0,
sreerag,l,l,,118.0
sreerag,l,e,77.0,
sreerag,e,e,,107.0
sreerag,e, ,1014.0,
sreerag, , ,,89.0
sreerag, ,t,477.0,
sreerag,t,t,,141.0
sreerag,t,i,102.0,
sreerag,i,i,,94.0
sreerag,i,m,144.0,
sreerag,m,m,,104.0
sreerag,m,e,129.0,
sreerag,e,e,,106.0
sreerag,e,s,127.0,
sreerag,s,s,,98.0
sreerag,s, ,28.0,
sreerag, , ,,94.0
sreerag, ,a,257.0,
sreerag,a,a,,149.0
sreerag,a,n,72.0,
sreerag,n,n,,82.0
sreerag,n,d,105.0,
sreerag,d,d,,118.0
sreerag,d, ,55.0,
sreerag, , ,,86.0
sreerag, ,t,501.0,
sreerag,t,t,,79.0
sreerag,t,h,150.0,
sreerag,h,h,,69.0
sreerag,h,e,14.0,
sreerag,e,e,,93.0
sreerag,e,n,69.0,
sreerag,n,n,,74.0
sreerag,n, ,127.0,
sreerag, , ,,69.0
sreerag, ,t,246.0,
sreerag,t,t,,81.0
sreerag,t,r,105.0,
sreerag,r,r,,108.0
sreerag,r,a,195.0,
sreerag,a,a,,141.0
sreerag,a,c,222.0,
sreerag,c,c,,122.0
sreerag,c,k,170.0,
sreerag,k,k,,90.0
sreerag,k, ,222.0,
sreerag, , ,,83.0
sreerag, ,y,1105.0,
sreerag,y,y,,54.0
sreerag,y,o,149.0,
sreerag,o,o,,111.0
sreerag,o,u,92.0,
sreerag,u,u,,86.0
sreerag,u,r,159.0,
sreerag,r,r,,106.0
sreerag,r, ,48.0,
sreerag, , ,,97.0
sreerag, ,p,527.0,
sreerag,p,p,,113.0
sreerag,p,r,158.0,
sreerag,r,r,,92.0
sreerag,r,o,133.0,
sreerag,o,o,,100.0
sreerag,o,g,277.0,
sreerag,g,g,,76.0
sreerag,g,r,135.0,
sreerag,r,r,,136.0
sreerag,r,e,43.0,
sreerag,e,e,,132.0
sreerag,e,s,123.0,
sreerag,s,s,,97.0
sreerag,s,s,72.0,
sreerag,s,s,,97.0
sreerag,s,.,888.0,
sreerag,.,.,,81.0
sreerag,Shift,Shift,,198.0
sreerag,a, ,401.0,
sreerag, , ,,134.0
sreerag, ,g,1063.0,
sreerag,g,g,,80.0
sreerag,g,o,309.0,
sreerag,o,o,,81.0
sreerag,o,o,42.0,
sreerag,o,o,,84.0
sreerag,o,d,232.0,
sreerag,d,d,,122.0
sreerag,d, ,141.0,
sreerag, , ,,93.0
sreerag, ,w,833.0,
sreerag,w,w,,84.0
sreerag,w,a,186.0,
sreerag,a,a,,75.0
sreerag,a,y,136.0,
sreerag,y,y,,129.0
sreerag,y, ,146.0,
sreerag, , ,,87.0
sreerag, ,t,775.0,
sreerag,t,t,,132.0
sreerag,t,i,137.0,
sreerag,i,i,,52.0
sreerag,i,Backspace,549.0,
sreerag,Backspace,Backspace,,124.0
sreerag,Backspace,o,120.0,
sreerag,o,o,,99.0
sreerag,o, ,85.0,
sreerag, , ,,101.0
sreerag, ,i,131.0,
sreerag,i,i,,113.0
sreerag,i,n,36.0,
sreerag,n,n,,105.0
sreerag,n,c,355.0,
sreerag,c,c,,140.0
sreerag,c,r,166.0,
sreerag,r,r,,186.0
sreerag,r,e,23.0,
sreerag,e,e,,93.0
sreerag,e,a,187.0,
sreerag,a,a,,96.0
sreerag,a,s,228.0,
sreerag,s,s,,88.0
sreerag,s,e,127.0,
sreerag,e,e,,93.0
sreerag,e, ,453.0,
sreerag, , ,,86.0
sreerag, ,y,584.0,
sreerag,y,y,,104.0
sreerag,y,o,101.0,
sreerag,o,o,,173.0
sreerag,o,u,29.0,
sreerag,u,u,,111.0
sreerag,u,r,168.0,
sreerag,r,r,,98.0
sreerag,r, ,34.0,
sreerag, , ,,91.0
sreerag, ,t,239.0,
sreerag,t,t,,108.0
sreerag,t,y,137.0,
sreerag,y,y,,81.0
sreerag,y,p,122.0,
sreerag,p,p,,123.0
sreerag,p,i,104.0,
sreerag,i,i,,91.0
sreerag,i,n,151.0,
sreerag,n,n,,84.0
sreerag,n,g,171.0,
sreerag,g,g,,95.0
sreerag,g, ,22.0,
sreerag, , ,,97.0
sreerag, ,s,442.0,
sreerag,s,s,,109.0
sreerag,s,p,206.0,
sreerag,p,p,,80.0
sreerag,p,e,12.0,
sreerag,e,e,,97.0
sreerag,e,e,85.0,
sreerag,e,e,,91.0
sreerag,e,d,126.0,
sreerag,d,d,,100.0
sreerag,d, ,48.0,
sreerag, , ,,82.0
sreerag, ,i,782.0,
sreerag,i,i,,83.0
sreerag,i,s,35.0,
sreerag,i, ,169.0,
sreerag,s,s,,156.0
sreerag, , ,,90.0
sreerag, ,t,203.0,
sreerag,t,t,,131.0
sreerag,t,o,119.0,
sreerag,o,o,,90.0
sreerag,o, ,149.0,
sreerag, , ,,76.0
sreerag, ,t,563.0,
sreerag,t,t,,100.0
sreerag,t,y,103.0,
sreerag,y,y,,95.0
sreerag,y,p,114.0,
sreerag,p,p,,95.0
sreerag,p,e,159.0,
sreerag,e,e,,126.0
sreerag,e, ,72.0,
sreerag, , ,,69.0
sreerag, ,s,492.0,
sreerag,s,s,,109.0
sreerag,s,Backspace,502.0,
sreerag,s,e,595.0,
sreerag,Backspace,Backspace,,118.0
sreerag,e,e,,178.0
sreerag,e,a,90.0,
sreerag,e,s,259.0,
sreerag,a,a,,182.0
sreerag,s,s,,112.0
sreerag,s,y,85.0,
sreerag,y,y,,75.0
sreerag,y, ,191.0,
sreerag, , ,,90.0
sreerag, ,s,592.0,
sreerag,s,s,,80.0
sreerag,s,e,99.0,
sreerag,e,e,,114.0
sreerag,e,n,105.0,
sreerag,n,n,,75.0
sreerag,n,t,207.0,
sreerag,t,t,,78.0
sreerag,t,e,39.0,
sreerag,e,e,,113.0
sreerag,e,n,297.0,
sreerag,n,n,,87.0
sreerag,n,c,213.0,
sreerag,c,c,,83.0
sreerag,c,e,42.0,
sreerag,e,e,,108.0
sreerag,e,s,155.0,
sreerag,s,s,,75.0
sreerag,s, ,54.0,
sreerag, , ,,88.0
sreerag, ,o,573.0,
sreerag,o,o,,109.0
sreerag,o,v,284.0,
sreerag,v,v,,94.0
sreerag,v,e,117.0,
sreerag,v,r,255.0,
sreerag,e,e,,160.0
